0.760475    4.287295
0.984752    12.549855
0.935004    8.200288
0.684445    3.460267
0.383188    1.449575
0.749771    4.156135
0.368664    1.379749
0.294160    1.045102
0.232262    0.792918
0.584489    2.634735
0.244413    0.840780
0.152390    0.496003
0.732149    3.951968
0.125475    0.402223
0.793470    4.731934
0.164102    0.537746
0.745071    4.100315
0.074530    0.232360
0.950104    8.993445
0.052529    0.161878
0.521563    2.211695
0.176211    0.581521
0.240062    0.823557
0.797798    4.795465
0.732654    3.957639
0.656564    3.206260
0.967405    10.270802
0.639458    3.060443
0.759735    4.278036
0.093480    0.294428
0.134902    0.434739
0.520210    2.203221
0.078232    0.244386
0.069906    0.217410
0.204655    0.686938
0.461420    1.856460
0.819677    5.139021
0.573319    2.555153
0.755581    4.226612
0.051939    0.160009
0.157807    0.515239
0.999994    35.864112
0.204329    0.685707
0.889956    6.620615
0.125468    0.402201
0.997799    18.356529
0.054058    0.166721
0.870540    6.133147
0.072329    0.225234
0.004162    0.012511
0.923069    7.694544
0.593892    2.703410
0.180372    0.596715
0.163131    0.534265
0.391690    1.491213
0.913027    7.326462
0.819695    5.139319
0.359095    1.334624
0.552485    2.412136
0.579430    2.598433
0.452576    1.807594
0.687387    3.488372
0.099640    0.314882
0.530808    2.270230
0.757294    4.247711
0.304295    1.088489
0.992228    14.571861
0.576971    2.580944
0.877614    6.301720
0.747809    4.132709
0.628910    2.973931
0.035421    0.108190
0.747803    4.132633
0.833239    5.373573
0.925377    7.785901
0.873271    6.197121
0.831038    5.334236
0.979434    11.652367
0.743811    4.085522
0.903366    7.010484
0.983596    12.330642
0.666880    3.297760
0.497259    2.063038
0.163968    0.537265
0.830012    5.316079
0.888949    6.593290
0.076995    0.240361
0.649707    3.146956
0.248044    0.855233
0.629480    2.978541
0.229137    0.780734
0.700620    3.618124
0.316867    1.143198
0.328777    1.195962
0.231428    0.789663
0.074161    0.231165
0.633072    3.007770
0.223656    0.759480
0.651132    3.159186
0.510686    2.144252
0.971466    10.669946
0.280042    0.985687
0.546107    2.369681
0.719269    3.811071
0.113281    0.360680
0.471483    1.913043
0.592540    2.693437
0.944318    8.664300
0.450918    1.798520
0.336351    1.230006
0.847684    5.645402
0.434513    1.710205
0.003231    0.009710
0.344943    1.269099
0.598481    2.737504
0.833243    5.373658
0.233892    0.799295
0.675476    3.376187
0.482950    1.978849
0.481936    1.972968
0.304956    1.091339
0.712087    3.735293
0.182556    0.604718
0.621823    2.917177
0.040864    0.125168
0.413984    1.603223
0.695984    3.572023
0.673936    3.361989
0.637640    3.045353
0.347116    1.279067
0.184622    0.612312
0.609106    2.817956
0.627158    2.959801
0.730729    3.936115
0.328374    1.194163
0.740438    4.046284
0.202213    0.677740
0.920914    7.611672
0.684757    3.463230
0.653130    3.176419
0.257265    0.892250
0.532441    2.280689
0.087644    0.275174
0.260497    0.905331
0.877384    6.296092
0.686125    3.476281
0.093740    0.295288
0.111276    0.353904
0.361601    1.346375
0.576691    2.578955
0.593211    2.698385
0.666557    3.294846
0.288778    1.022311
0.775767    4.485212
0.288379    1.020631
0.329642    1.199830
0.189751    0.631241
0.984363    12.474385
0.003579    0.010755
0.827391    5.270181
0.331479    1.208063
0.188201    0.625508
0.436497    1.720748
0.958637    9.556103
0.918930    7.537341
0.764871    4.342868
0.699075    3.602687
0.121143    0.387400
0.685786    3.473041
0.383832    1.452707
0.774273    4.465293
0.943051    8.596812
0.916273    7.440578
0.861917    5.939704
0.203548    0.682766
0.793657    4.734644
0.548042    2.382498
0.297288    1.058426
0.904932    7.059503
0.909643    7.211959
0.873979    6.213919
0.498144    2.068326
0.576200    2.575478
0.162757    0.532922
0.273911    0.960249
0.864579    5.998100
0.492399    2.034178
0.463662    1.868973
0.848942    5.670277
0.495977    2.055402
0.291053    1.031925
0.180421    0.596894
0.684178    3.457734
0.727550    3.900904
0.139058    0.449185
0.603109    2.772279
0.492422    2.034313
0.838134    5.462952
0.724252    3.864803
0.178208    0.588802
0.221966    0.752953
0.498525    2.070607
0.121259    0.387794
0.138238    0.446330
0.360443    1.340937
0.324807    1.178270
0.931895    8.060127
0.908485    7.173746
0.622095    2.919341
0.836828    5.438847
0.818128    5.113350
0.496074    2.055980
0.334972    1.223777
0.394327    1.504246
0.658831    3.226133
0.608883    2.816245
0.258906    0.898884
0.151230    0.491901
0.072545    0.225933
0.107848    0.342357
0.647207    3.125625
0.363598    1.355776
0.288270    1.020168
0.331386    1.207644
0.091149    0.286721
0.427328    1.672325
0.934495    8.176870
0.583570    2.628113
0.265461    0.925538
0.658747    3.225390
0.761778    4.303654
0.487427    2.004936
0.157272    0.513334
0.883037    6.437682
0.625665    2.947815
0.517715    2.187658
0.207844    0.698989
0.557561    2.446355
0.426199    1.666420
0.829939    5.314795
0.394388    1.504549
0.244327    0.840440
0.326013    1.183635
0.729360    3.920898
0.638654    3.053759
0.984845    12.568201
0.338243    1.238570
0.897560    6.835442
0.136075    0.438807
0.410788    1.586907
0.005409    0.016270
0.783282    4.587475
0.774386    4.466792
0.293678    1.043052
0.114668    0.365377
0.865535    6.019350
0.721006    3.829693
0.049162    0.151236
0.449105    1.788634
0.986467    12.907897
0.707909    3.692071
0.210883    0.710522
0.473894    1.926758
0.865181    6.011471
0.093920    0.295881
0.099559    0.314613
0.382896    1.448153
0.301763    1.077591
0.657120    3.211123
0.809095    4.967943
0.131702    0.423661
0.051508    0.158647
0.053422    0.164707
0.457716    1.835894
0.780868    4.554248
0.692076    3.533711
0.442560    1.753202
0.119111    0.380472
0.589637    2.672137
0.578635    2.592766
0.529899    2.264425
0.595045    2.711940
0.361917    1.347860
0.304285    1.088448
0.888723    6.587207
0.476585    1.942140
0.169820    0.558339
0.609729    2.822743
0.525747    2.238044
0.618925    2.894280
0.596196    2.720479
0.233656    0.798373
0.829808    5.312489
0.070090    0.218003
0.098837    0.312209
0.923728    7.720341
0.169650    0.557722
0.481733    1.971796
0.225491    0.766578
0.826769    5.259395
0.290829    1.030974
0.357193    1.325733
0.878278    6.318039
0.344251    1.265931
0.814909    5.060718
0.659146    3.228904
0.036327    0.111011
0.257469    0.893072
0.778257    4.518713
0.625964    2.950211
0.836104    5.425565
0.308157    1.105187
0.221009    0.749269
0.198021    0.662017
0.612442    2.843669
0.109733    0.348701
0.674605    3.368149
0.782262    4.573392
0.719462    3.813136
0.200352    0.670752
0.401188    1.538421
0.315658    1.137893
0.434009    1.707529
0.230996    0.787977
0.385748    1.462051
0.532846    2.283289
0.154724    0.504275
0.555398    2.431726
0.014579    0.044060
0.380215    1.435146
0.382167    1.444612
0.305408    1.093292
0.737408    4.011458
0.260445    0.905119
0.649659    3.146545
0.552316    2.411006
0.919591    7.561883
0.685986    3.474957
0.809785    4.978805
0.697848    3.590477
0.311950    1.121683
0.645889    3.114435
0.006005    0.018069
0.532960    2.284020
0.843910    5.571960
0.618447    2.890515
0.642693    3.087476
0.518515    2.192640
0.400709    1.536024
0.362154    1.348977
0.718867    3.806785
0.801897    4.856900
0.677812    3.397864
0.152876    0.497724
0.032893    0.100337
0.063561    0.197011
0.685722    3.472430
0.187616    0.623348
0.618958    2.894540
0.700301    3.614931
0.567831    2.516816
0.001125    0.003378
0.005709    0.017177
0.305239    1.092561
0.261570    0.909688
0.655368    3.195835
0.857555    5.846402
0.181161    0.599604
0.341354    1.252709
0.667341    3.301908
0.879009    6.336128
0.653305    3.177929
0.313230    1.127266
0.885014    6.488840
0.186265    0.618361
0.157139    0.512860
0.503461    2.100280
0.828957    5.297526
0.675654    3.377834
0.904170    7.035540
0.191112    0.636283
0.394521    1.505208
0.706067    3.673208
0.868924    6.095934
0.547397    2.378220
0.738959    4.029238
0.932485    8.086199
0.233119    0.796270
0.926576    7.834505
0.551443    2.405158
0.933420    8.128054
0.494407    2.046069
0.552568    2.412695
0.939129    8.397003
0.799646    4.823004
0.814139    5.048264
0.594497    2.707883
0.657201    3.211832
0.995300    16.080544
0.935852    8.239675
0.324541    1.177090
0.874309    6.221795
0.589157    2.668630
0.637771    3.046436
0.759324    4.272906
0.775421    4.480589
0.794910    4.752921
0.262785    0.914625
0.604379    2.781894
0.470564    1.907830
0.166955    0.548001
0.795490    4.761421
0.865086    6.009342
0.873021    6.191209
0.664414    3.275635
0.412483    1.595548
0.611981    2.840101
0.596899    2.725704
0.645601    3.112000
0.538557    2.320187
0.148342    0.481711
0.579022    2.595521
0.032963    0.100557
0.700910    3.621036
0.518151    2.190371
0.832609    5.362270
0.515049    2.171123
0.112648    0.358540
0.489810    2.018916
0.510349    2.142187
0.048500    0.149146
0.814351    5.051699
0.384658    1.456733
0.637656    3.045487
0.452122    1.805110
0.143982    0.466392
0.413078    1.598589
0.247033    0.851200
0.406767    1.566502
0.017457    0.052832
0.717597    3.793258
0.573721    2.557985
0.812947    5.029090
0.582682    2.621722
0.446743    1.775795
0.477361    1.946595
0.995165    15.995528
0.058723    0.181554
0.074260    0.231487
0.640766    3.071347
0.597280    2.728539
0.222602    0.755410
0.219788    0.744568
0.630243    2.984729
0.923513    7.711892
0.737939    4.017528
0.462852    1.864446
0.438562    1.731761
0.850586    5.703112
0.952662    9.151342
0.948911    8.922548
0.899086    6.880464
0.767014    4.370326
0.333569    1.217457
0.536742    2.308417
0.219136    0.742063
0.477551    1.947685
0.949820    8.976436
0.466169    1.883026
0.884318    6.470726
0.967277    10.259025
0.183765    0.609160
0.458039    1.837684
0.780224    4.545439
0.766448    4.363046
0.904782    7.054743
0.257585    0.893542
0.761612    4.301573
0.963505    9.931720
0.331846    1.209709
0.402379    1.544394
0.560785    2.468295
0.554448    2.425325
0.622167    2.919906
0.191028    0.635972
0.477961    1.950038
0.360105    1.339354
0.653880    3.182909
0.916523    7.449541
0.210692    0.709794
0.606542    2.798344
0.865434    6.017090
0.109778    0.348852
0.373556    1.403087
0.199003    0.665693
0.646520    3.119787
0.592692    2.694556
0.676554    3.386169
0.596341    2.721551
0.058860    0.181992
0.560872    2.468891
0.563617    2.487708
0.242626    0.833694
0.018911    0.057276
0.343841    1.264058
0.009073    0.027345
0.923692    7.718943
0.601427    2.759592
0.770686    4.417988
0.887197    6.546337
0.933273    8.121416
0.173065    0.570086
0.447982    1.782521
0.487721    2.006656
0.795231    4.757622
0.639009    3.056708
0.965682    10.116219
0.155336    0.506450
0.292889    1.039703
0.882204    6.416409
0.366028    1.367251
0.899431    6.890742
0.747638    4.130669
0.475806    1.937678
0.272987    0.956433
0.946640    8.792109
0.122326    0.391440
0.865679    6.022569
0.623194    2.928078
0.718666    3.804642
0.924540    7.752438
0.184066    0.610266
0.282284    0.995043
0.167165    0.548760
0.202977    0.680615
0.626125    2.951502
0.176239    0.581624
0.126669    0.406323
0.227552    0.774571
0.946925    8.808129
0.013866    0.041890
0.160824    0.526006
0.119989    0.383464
0.461848    1.858841
0.648545    3.137022
0.915221    7.403108
0.100857    0.318940
0.614227    2.857516
0.070557    0.219509
0.393746    1.501369
0.496431    2.058103
0.436585    1.721216
0.293177    1.040927
0.244069    0.839414
0.912391    7.304599
0.566164    2.505270
0.190709    0.634791
0.034716    0.106000
0.431844    1.696075
0.813904    5.044473
0.753383    4.199752
0.356383    1.321954
0.997970    18.599003
0.035666    0.108954
0.523548    2.224167
0.200947    0.672984
0.661792    3.252279
0.699787    3.609791
0.327616    1.190778
0.889343    6.603972
0.646712    3.121414
0.341482    1.253292
0.050168    0.154410
0.766701    4.366305
0.803330    4.878687
0.698713    3.599076
0.681922    3.436373
0.904187    7.036075
0.312940    1.126000
0.752479    4.188776
0.297933    1.061180
0.809371    4.972273
0.189064    0.628697
0.591111    2.682932
0.053439    0.164761
0.101454    0.320933
0.157275    0.513344
0.244149    0.839731
0.136171    0.439140
0.589119    2.668352
0.058052    0.179417
0.889553    6.609664
0.945502    8.728754
0.056022    0.172958
0.925220    7.779599
0.469050    1.899262
0.256969    0.891053
0.587011    2.653004
0.168837    0.554789
0.584585    2.635433
0.476355    1.940822
0.815549    5.071114
0.926068    7.813810
0.526523    2.242953
0.582250    2.618617
0.729398    3.921315
0.225236    0.765589
0.264172    0.920276
0.633585    3.011965
0.538175    2.317710
0.016651    0.050372
0.931518    8.043556
0.347546    1.281044
0.205714    0.690936
0.522629    2.218382
0.400985    1.537408
0.307168    1.100905
0.679904    3.417401
0.645134    3.108045
0.443339    1.757396
0.269022    0.940117
0.703186    3.643951
0.332892    1.214410
0.214524    0.724396
0.759208    4.271471
0.258112    0.895670
0.683574    3.451998
0.016177    0.048929
0.845123    5.595370
0.852411    5.739975
0.600763    2.754597
0.321478    1.163513
0.667960    3.307501
0.526830    2.244903
0.848000    5.651626
0.250210    0.863888
0.256228    0.888062
0.073236    0.228168
0.514382    2.167000
0.889813    6.616722
0.611411    2.835699
0.531033    2.271667
0.821331    5.166657
0.958957    9.579397
0.736747    4.003919
0.343959    1.264598
0.359942    1.338591
0.043915    0.134726
0.023863    0.072458
0.005076    0.015267
0.487254    2.003925
0.292886    1.039688
0.708262    3.695702
0.820146    5.146833
0.507410    2.124232
0.467471    1.890353
0.078258    0.244469
0.190984    0.635808
0.483648    1.982902
0.923381    7.706721
0.043395    0.133093
0.084411    0.264563
0.244858    0.842550
0.711355    3.727672
0.611241    2.834388
0.092858    0.292370
0.961565    9.776374
0.867469    6.062818
0.166094    0.544904
0.475947    1.938489
0.757282    4.247562
0.777505    4.508552
0.006980    0.021014
0.578613    2.592608
0.736462    4.000672
0.743727    4.084537
0.922572    7.675221
0.096404    0.304119
0.787642    4.648451
0.946435    8.780590
0.101480    0.321020
0.274897    0.964323
0.239321    0.820631
0.809743    4.978135
0.095043    0.299603
0.746730    4.119901
0.277214    0.973925
0.173301    0.570943
0.937714    8.328050
0.760862    4.292143
0.096681    0.305040
0.981109    11.907144
0.845273    5.598279
0.341540    1.253553
0.692463    3.537484
0.456514    1.829255
0.434398    1.709594
0.654029    3.184198
0.323983    1.174612
0.600492    2.752566
0.129976    0.417703
0.081265    0.254273
0.377997    1.424432
0.136956    0.441869
0.659878    3.235349
0.114459    0.364670
0.880683    6.377919
0.582450    2.620050
0.210863    0.710447
0.668326    3.310804
0.528885    2.257958
0.312343    1.123397
0.943222    8.605824
0.768206    4.385714
0.122086    0.390621
0.038265    0.117048
0.514936    2.170423
0.399300    1.528978
0.211565    0.713118
0.452650    1.808000
0.160162    0.523638
0.308247    1.105578
0.433758    1.706203
0.005435    0.016349
0.649787    3.147637
0.126222    0.404786
0.461949    1.859406
0.084185    0.263822
0.780251    4.545801
0.785932    4.624389
0.684677    3.462471
0.910227    7.231396
0.867197    6.056673
0.062674    0.194172
0.047183    0.144996
0.527075    2.246455
0.177133    0.584882
0.927866    7.887680
0.109525    0.347999
0.387996    1.473050
0.596191    2.720442
0.638409    3.051728
0.700340    3.615316
0.539413    2.325763
0.406615    1.565736
0.822426    5.185101
0.577678    2.585963
0.921551    7.635920
0.221726    0.752029
0.789244    4.671159
0.374201    1.406177
0.381888    1.443255
0.097491    0.307728
0.807959    4.950143
0.387323    1.469750
0.747277    4.126385
0.934181    8.162547
0.849272    5.676827
0.831462    5.341778
0.714432    3.759822
0.635204    3.025250
0.516139    2.177870
0.624658    2.939754
0.502401    2.093884
0.578813    2.594032
0.671841    3.342769
0.029476    0.089758
0.755945    4.231091
0.599707    2.746672
0.139001    0.448985
0.143942    0.466250
0.195898    0.654087
0.777410    4.507275
0.844281    5.579111
0.735311    3.987603
0.184025    0.610116
0.666707    3.296201
0.312990    1.126217
0.105576    0.334727
0.888433    6.579386
0.102233    0.323535
0.479777    1.960494
0.270321    0.945450
0.199724    0.668395
0.287736    1.017922
0.657643    3.215704
0.947001    8.812445
0.221918    0.752768
0.506915    2.121219
0.778463    4.521493
0.936349    8.263030
0.142119    0.459868
0.294601    1.046976
0.561007    2.469818
0.644520    3.102858
0.873414    6.200496
0.232848    0.795211
0.673996    3.362537
0.629359    2.977567
0.832555    5.361295
0.812997    5.029890
0.773301    4.452396
0.028453    0.086595
0.590407    2.677775
0.617582    2.883725
0.763764    4.328770
0.774432    4.467406
0.284289    1.003438
0.076753    0.239577
0.880009    6.361008
0.172722    0.568844
0.178987    0.591648
0.359786    1.337858
0.443043    1.755800
0.378710    1.427874
0.647522    3.128303
0.100686    0.318368
0.325711    1.182291
0.869440    6.107762
0.607600    2.806423
0.104174    0.330028
0.805789    4.916430
0.749719    4.155512
0.398775    1.526361
0.366796    1.370889
0.394239    1.503808
0.272189    0.953143
0.599644    2.746207
0.068235    0.212023
0.901549    6.954577
0.432199    1.697953
0.881232    6.391742
0.674850    3.370402
0.460652    1.852181
0.471639    1.913925
0.292432    1.037764
0.224415    0.762415
0.246071    0.847372
0.576721    2.579171
0.301169    1.075038
0.126080    0.404299
0.749443    4.152208
0.480156    1.962677
0.485866    1.995813
0.192486    0.641384
0.858866    5.874136
0.133388    0.429492
0.293171    1.040902
0.184577    0.612146
0.002828    0.008495
0.900772    6.930999
0.288752    1.022201
0.808617    4.960432
0.650491    3.153675
0.687527    3.489713
0.175413    0.578618
0.044729    0.137282
0.959716    9.635432
0.775058    4.475732
0.112964    0.359610
0.861265    5.925569
0.207257    0.696767
0.994196    15.447610
0.536115    2.304353
0.667908    3.307033
0.465835    1.881150
0.828546    5.290326
0.892324    6.685880
0.711906    3.733405
0.405267    1.558930
0.193493    0.645127
0.837986    5.460216
0.154711    0.504228
0.673648    3.359338
0.323852    1.174028
0.347196    1.279436
0.532514    2.281159
0.457240    1.833262
0.640368    3.068020
0.717092    3.787896
0.460067    1.848933
0.541140    2.337028
0.005843    0.017581
0.268684    0.938730
0.191630    0.638207
0.693370    3.546343
0.444097    1.761486
0.236360    0.808976
0.653087    3.176041
0.219155    0.742135
0.349324    1.289231
0.514352    2.166812
0.426412    1.667529
0.343520    1.262589
0.050466    0.155353
0.094320    0.297207
0.809355    4.972024
0.879013    6.336206
0.986644    12.947297
0.521261    2.209798
0.284280    1.003398
0.180136    0.595852
0.359247    1.335332
0.438990    1.734052
0.853785    5.768021
0.683098    3.447491
0.786187    4.627957
0.386299    1.464741
0.140338    0.453648
0.426555    1.668277
0.103390    0.327404
0.600405    2.751915
0.967694    10.297517
0.109233    0.347019
0.869090    6.099728
0.159324    0.520648
0.802604    4.867626
0.313187    1.127080
0.395684    1.510975
0.455690    1.824711
0.532342    2.280053
0.745008    4.099572
0.970042    10.523885
0.958753    9.564564
0.088528    0.278084
0.020508    0.062165
0.053073    0.163601
0.897883    6.844911
0.899521    6.893418
0.039717    0.121582
0.419144    1.629757
0.183801    0.609291
0.219853    0.744820
0.778391    4.520516
0.622791    2.924870
0.073638    0.229470
0.461489    1.856842
0.408978    1.577706
0.459937    1.848206
0.601827    2.762605
0.835533    5.415128
0.563327    2.485710
0.202232    0.677814
0.803227    4.877109
0.672560    3.349353
0.071322    0.221980
0.962551    9.854334
0.475164    1.934008
0.384509    1.456005
0.358235    1.330601
0.930854    8.014617
0.916851    7.461360
0.103244    0.326913
0.900896    6.934767
0.875604    6.252864
0.191772    0.638733
0.921405    7.630330
0.928678    7.921638
0.089655    0.281795
0.820926    5.159862
0.968395    10.363292
0.508799    2.132705
0.004727    0.014213
0.188248    0.625681
0.287189    1.015619
0.627518    2.962698
0.261886    0.910971
0.748678    4.143065
0.036496    0.111536
0.721822    3.838487
0.350505    1.294682
0.872028    6.167842
0.285149    1.007044
0.552738    2.413829
0.675255    3.374146
0.957709    9.489567
0.624060    2.934974
0.637806    3.046728
0.432873    1.701517
0.008569    0.025817
0.996042    16.595706
0.363727    1.356385
0.925420    7.787629
0.099285    0.313700
0.264624    0.922119
0.801024    4.843711
0.291057    1.031940
0.186029    0.617490
0.729702    3.924686
0.380712    1.437554
0.006954    0.020935
0.698096    3.592941
0.889511    6.608514
0.011681    0.035248
0.886344    6.523746
0.176700    0.583305
0.639199    3.058282
0.148230    0.481317
0.925379    7.785988
0.675694    3.378207
0.870053    6.121879
0.275884    0.968411
0.547723    2.380380
0.155202    0.505973
0.828622    5.291643
0.222978    0.756860
0.112911    0.359431
0.452681    1.808171
0.860784    5.915190
0.545784    2.367550
0.461250    1.855510
0.856826    5.831079
0.909512    7.207611
0.386669    1.466553
0.956111    9.378266
0.174136    0.573975
0.187693    0.623631
0.247168    0.851739
0.360164    1.339631
0.917395    7.481046
0.627880    2.965616
0.367118    1.372416
0.615491    2.867364
0.517391    2.185644
0.378799    1.428303
0.501835    2.090474
0.694091    3.553403
0.017998    0.054485
0.650066    3.150029
0.619470    2.898569
0.693692    3.549493
0.520118    2.202647
0.895354    6.771508
0.241415    0.828901
0.675320    3.374747
0.723975    3.861794
0.464393    1.873063
0.788231    4.656783
0.176656    0.583145
0.325177    1.179915
0.334016    1.219468
0.637906    3.047556
0.182003    0.602689
0.243528    0.837268
0.024575    0.074648
0.138114    0.445896
0.417663    1.622120
0.212269    0.715795
0.385282    1.459773
0.777828    4.512906
0.129663    0.416626
0.013161    0.039747
0.144946    0.469773
0.745154    4.101292
0.530552    2.268594
0.523745    2.225408
0.246990    0.851029
0.224643    0.763296
0.541743    2.340975
0.897055    6.820691
0.844113    5.575872
0.235435    0.805345
0.417174    1.619598
0.739467    4.035074
0.476850    1.943661
0.092494    0.291164
0.463442    1.867742
0.941243    8.503029
0.880725    6.378973
0.640098    3.065774
0.266420    0.929456
0.214741    0.725225
0.278005    0.977210
0.448423    1.784921
0.458269    1.838955
0.302580    1.081103
0.586537    2.649559
0.875932    6.260776
0.514849    2.169884
0.971818    10.707234
0.653760    3.181867
0.644512    3.102793
0.984980    12.595046
0.798706    4.808965
0.389667    1.481250
0.515532    2.174111
0.322451    1.167821
0.636656    3.037219
0.740175    4.043242
0.864194    5.989589
0.533712    2.288853
0.584288    2.633288
0.099629    0.314846
0.950885    9.040789
0.323755    1.173599
0.576479    2.577459
0.043379    0.133044
0.787197    4.642163
0.517722    2.187705
0.924104    7.735178
0.427295    1.672155
0.784142    4.599406
0.138845    0.448442
0.705300    3.665392
0.232565    0.794105
0.597114    2.727301
0.007880    0.023734
0.819102    5.129460
0.473045    1.921923
0.522729    2.219012
0.790920    4.695112
0.126805    0.406790
0.167241    0.549033
0.775899    4.486981
0.925511    7.791315
0.556908    2.441932
0.291431    1.033525
0.247962    0.854907
0.193564    0.645392
0.031606    0.096350
0.112157    0.356880
0.727276    3.897882
0.615894    2.870514
0.211786    0.713957
0.678161    3.401112
0.939649    8.422749
0.788265    4.657263
0.721540    3.835443
0.726846    3.893160
0.305987    1.095796
0.645644    3.112360
0.154141    0.502209
0.090130    0.283360
0.784489    4.604231
0.859441    5.886392
0.322695    1.168900
0.381603    1.441872
0.867321    6.059479
0.141796    0.458742
0.854648    5.785792
0.390050    1.483137
0.932716    8.096506
0.981453    11.962383
0.557291    2.444531
0.708616    3.699336
0.906964    7.124317
0.114199    0.363789
0.000047    0.000141
0.154927    0.504996
0.307763    1.103482
0.031653    0.096495
0.267083    0.932169
0.035039    0.107003
0.647548    3.128520
0.478869    1.955262
0.713200    3.746910
0.587197    2.654354
0.267134    0.932379
0.434740    1.711408
0.314043    1.130822
0.573122    2.553770
0.080384    0.251397
0.468185    1.894377
0.663252    3.265257
0.864873    6.004623
0.327626    1.190822
0.985946    12.794614
0.246476    0.848982
0.194948    0.650543
0.127743    0.410012
0.101124    0.319830
0.584998    2.638415
0.060459    0.187091
0.082577    0.258560
0.142289    0.460465
0.769074    4.396980
0.989541    13.680967
0.256489    0.889113
0.769121    4.397589
0.144468    0.468095
0.564252    2.492072
0.800775    4.839955
0.411551    1.590796
0.599291    2.743557
0.448322    1.784374
0.890420    6.633309
0.312491    1.124039
0.035519    0.108496
0.157555    0.514340
0.747231    4.125833
0.349562    1.290330
0.730677    3.935527
0.827615    5.274068
0.817747    5.107080
0.393928    1.502270
0.692488    3.537720
0.145373    0.471271
0.379874    1.433500
0.938963    8.388842
0.340321    1.248004
0.507617    2.125496
0.040087    0.122738
0.925318    7.783568
0.568076    2.518517
0.122664    0.392596
0.067608    0.210005
0.337150    1.233622
0.112205    0.357044
0.324096    1.175114
0.106272    0.337061
0.256673    0.889859
0.888348    6.577108
0.907046    7.126966
0.668224    3.309890
0.487639    2.006176
0.355369    1.317230
0.558645    2.453716
0.800129    4.830255
0.390888    1.487260
0.716199    3.778451
0.547360    2.377974
0.740450    4.046424
0.446876    1.776519
0.374975    1.409889
0.558198    2.450678
0.840804    5.512860
0.067462    0.209537
0.703571    3.647839
0.220679    0.747995
0.006426    0.019339
0.043891    0.134651
0.728296    3.909123
0.046513    0.142887
0.969210    10.441673
0.296372    1.054515
0.169177    0.556014
0.036818    0.112537
0.633522    3.011452
0.281382    0.991276
0.360914    1.343148
0.739794    4.038845
0.538055    2.316931
0.249262    0.860096
0.646840    3.122506
0.206280    0.693073
0.736901    4.005672
0.002209    0.006635
0.764925    4.343548
0.537030    2.310280
0.393097    1.498160
0.481124    1.968272
0.084390    0.264495
0.133548    0.430045
0.928000    7.893273
0.459365    1.845031
0.691745    3.530487
0.768804    4.393472
0.526827    2.244883
0.395316    1.509148
0.989483    13.664231
0.533253    2.285901
0.439207    1.735212
0.717778    3.795189
0.579765    2.600825
0.408417    1.574860
0.014150    0.042754
0.748942    4.146214
0.445235    1.767630
0.647672    3.129581
0.030324    0.092380
0.806149    4.921990
0.387466    1.470454
0.568379    2.520625
0.055411    0.171015
0.034307    0.104727
0.774659    4.470425
0.792311    4.715147
